Time,GN07N_MAIN_POWER,GN07N_SUB_POWER,GN07N_TEMP,GN07N_HIGH_TEMP,GN07N_MID_TEMP,GN07N_LOW_TEMP,GN07N_OVER_TEMP,GN07N_GAS_NRG,GN07N_GAS_AMM,GN07N_GAS_CDO,GN07N_PPIT,GN05N_MAIN_POWER,GN05M_MAIN_POWER,GN05M_TEMP,GN05M_HIGH_TEMP,GN05M_LOW_TEMP,GN05M_OVER_TEMP,GN05M_GAS_NRG,GN05M_GAS_AMM,GN05M_GAS_CDO,GN04N_MAIN_POWER,GN04M_MAIN_POWER,GN04M_TEMP,GN04M_HIGH_TEMP,GN04M_MID_TEMP,GN04M_LOW_TEMP,GN04M_OVER_TEMP,GN04M_GAS_NRG,GN04M_GAS_AMM,GN04M_GAS_CDO,GN03N_MAIN_POWER,GN02N_MAIN_POWER,GN02N_TEMP,GN02N_HIGH_TEMP,GN02N_MID_TEMP,GN02N_LOW_TEMP,GN02N_OVER_TEMP,GN02N_GAS_NRG,GN02N_GAS_AMM,GN02N_GAS_CDO,GN02N_PPIT
2022-01-02_10:45:15,9408.16,285,20.1,490,490,491,498,0,72.3,0,1,1832.36,161,0,520,520,529,0,76.7,0,10511.6,0,0,39,40,39,36,0,0,0,8,161,0,520,521,520,529,0,76.7,0,2
2022-01-02_10:45:16,9373.6,288,20.3,490,490,491,498,0,72.3,0,1,1833.51,157,0,520,520,530,0,76.8,0,10620,0,0,39,40,39,36,0,0,0,6.9,157,0,520,521,520,530,0,76.8,0,2
2022-01-02_10:45:17,9367.52,290,20.1,490,490,491,498,0,72.1,0,1,1835.94,157,0,520,520,530,0,76.7,0,8844.64,0,0,39,40,39,36,0,0,0,5.8,157,0,520,521,520,530,0,76.7,0,2
2022-01-02_10:45:18,9362.58,288,20.5,490,490,491,498,0,72.2,0,1,1827.58,156,0,520,520,530,0,76.7,0,8152.09,0,0,39,40,39,36,0,0,0,6.6,156,0,520,521,520,530,0,76.7,0,2
2022-01-02_10:45:19,9291.47,286,20.5,490,490,491,498,0,72.2,0,1,1233.69,155,0,520,520,530,0,76.7,0,9570.4,0,0,39,40,39,36,0,0,0,6.6,155,0,520,521,520,530,0,76.7,0,2
2022-01-02_10:45:20,9213.69,283,20.3,490,490,491,498,0,72.2,0,1,138.22,160,0,520,520,530,0,76.8,0,14496.1,0,0,39,40,39,36,0,0,0,7.3,160,0,520,521,520,530,0,76.8,0,2
2022-01-02_10:45:21,9196.22,283,20.5,490,490,491,498,0,72.6,0,1,138.41,160,0,520,520,529,0,76.7,0,11460.2,0,0,39,40,39,36,0,0,0,6.9,160,0,520,521,520,529,0,76.7,0,2
2022-01-02_10:45:22,9166.33,285,20.1,490,490,491,498,0,72.6,0,1,138.48,159,0,520,520,530,0,76.7,0,9954.62,0,0,39,40,39,36,0,0,0,6.9,159,0,520,521,520,530,0,76.7,0,2
2022-01-02_10:45:23,9275.01,279,20.4,490,490,491,498,0,72.6,0,1,137.25,160,0,520,519,530,0,76.8,0,8236.63,0,0,39,40,39,36,0,0,0,6.7,160,0,520,521,519,530,0,76.8,0,2
2022-01-02_10:45:24,9321.76,278,20.5,490,490,491,498,0,72.7,0,1,137.71,159,0,520,519,530,0,76.7,0,7901.31,0,0,39,40,39,36,0,0,0,7.5,159,0,520,521,519,530,0,76.7,0,2
2022-01-02_10:45:25,9351.58,280,20.2,490,490,491,498,0,72.6,0,1,137.96,160,0,520,520,530,0,76.7,0,14261.4,0,0,39,40,39,36,0,0,0,7.4,160,0,520,521,520,530,0,76.7,0,2
2022-01-02_10:45:26,9298,279,20.3,490,490,491,498,0,72.5,0,1,138.37,161,0,520,519,530,0,76.8,0,14834.3,0,0,39,40,39,36,0,0,0,7.1,161,0,520,521,519,530,0,76.8,0,2
2022-01-02_10:45:27,9254.29,279,20.1,490,490,491,498,0,72.5,0,1,137.7,159,0,520,520,530,0,76.7,0,10531,0,0,39,40,39,36,0,0,0,6.4,159,0,520,521,520,530,0,76.7,0,2
2022-01-02_10:45:28,9263.35,282,20.5,490,490,491,498,0,72.5,0,1,138.7,159,0,520,519,530,0,76.8,0,8498.31,0,0,39,40,39,36,0,0,0,7.1,159,0,520,521,519,530,0,76.8,0,2
2022-01-02_10:45:29,9359.71,288,20.2,490,490,491,498,0,72.6,0,1,137.23,159,0,520,520,529,0,76.8,0,7937.97,0,0,39,40,39,36,0,0,0,8.2,159,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:45:31,9365.7,295,20.2,490,490,491,498,0,72.6,0,1,139.77,163,0,520,520,529,0,76.8,0,14548.8,0,0,39,40,39,36,0,0,0,6.9,163,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:45:31,9272.26,294,20.2,490,490,491,498,0,72.9,0,1,137.99,162,0,520,520,529,0,76.8,0,14898.7,0,0,39,40,39,36,0,0,0,8.9,162,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:45:32,9246.55,288,20.4,490,490,491,498,0,72.8,0,1,138.84,158,0,520,520,529,0,76.7,0,14485.4,0,0,39,40,39,36,0,0,0,6.9,158,0,520,521,520,529,0,76.7,0,2
2022-01-02_10:45:33,9243.68,285,20.5,490,490,491,498,0,72.7,0,1,139.28,161,0,520,520,529,0,76.8,0,8620.53,0,0,39,40,39,36,0,0,0,8.2,161,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:45:34,9294.83,283,20.1,490,490,491,498,0,72.7,0,1,137.56,162,0,520,520,529,0,76.9,0,7923.72,0,0,39,40,39,36,0,0,0,8.6,162,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:45:35,9345.38,280,20.5,490,490,491,498,0,72.7,0,1,1997.14,162,0,520,520,529,0,76.9,0,11717.3,0,0,39,40,39,36,0,0,0,8.2,162,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:45:36,9341.8,279,20.2,490,490,491,498,0,72.7,0,1,3421.32,163,0,520,520,530,0,76.9,0,14748.2,0,0,39,40,39,36,0,0,0,7.9,163,0,520,521,520,530,0,76.9,0,2
2022-01-02_10:45:37,9375.55,279,20.3,490,490,491,498,0,72.6,0,1,3431.42,164,0,520,520,529,0,77,0,13808,0,0,39,40,39,36,0,0,0,7.8,164,0,520,521,520,529,0,77,0,2
2022-01-02_10:45:38,9373.49,280,20.3,490,490,491,498,0,72.6,0,1,3422.13,163,0,520,520,529,0,76.9,0,8926.33,0,0,39,40,39,36,0,0,0,6.8,163,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:45:39,9361.04,285,20.1,490,490,491,498,0,72.5,0,1,3421.04,162,0,520,520,530,0,76.8,0,8188.33,0,0,39,40,39,36,0,0,0,8.2,162,0,520,521,520,530,0,76.8,0,2
2022-01-02_10:45:40,9305.09,288,20.4,490,490,491,498,0,72.5,0,1,3426.59,161,0,520,520,530,0,76.7,0,9614.77,0,0,39,40,39,36,0,0,0,7.4,161,0,520,521,520,530,0,76.7,0,2
2022-01-02_10:45:41,9337.04,294,20.4,490,490,491,498,0,72.5,0,1,3422.52,161,0,520,520,529,0,76.7,0,14756.8,0,0,39,40,39,36,0,0,0,5.8,161,0,520,521,520,529,0,76.7,0,2
2022-01-02_10:45:42,9293.76,286,20.4,490,490,491,498,0,72.5,0,1,2769.97,162,0,520,520,530,0,76.8,0,14819,0,0,39,40,39,36,0,0,0,6.1,162,0,520,521,520,530,0,76.8,0,2
2022-01-02_10:45:43,9348.93,286,20.4,490,490,491,498,0,72.4,0,1,1466.36,162,0,520,520,530,0,76.8,0,10979.5,0,0,39,40,39,36,0,0,0,5.4,162,0,520,521,520,530,0,76.8,0,2
2022-01-02_10:45:44,9366.85,290,20.1,490,490,491,498,0,72.4,0,1,1459.31,160,0,520,520,529,0,76.9,0,7862.85,0,0,39,40,39,36,0,0,0,5.9,160,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:45:45,9401.86,288,20.5,490,490,491,498,0,72.6,0,1,906.21,163,0,520,520,530,0,76.9,0,11630.8,0,0,39,40,39,36,0,0,0,7.2,163,0,520,521,520,530,0,76.9,0,2
2022-01-02_10:45:46,9455.38,291,20.2,490,490,491,498,0,72.6,0,1,139.8,165,0,520,519,530,0,76.9,0,14844.1,0,0,39,40,39,36,0,0,0,6.7,165,0,520,521,519,530,0,76.9,0,2
2022-01-02_10:45:47,9449.3,291,20.5,490,490,491,498,0,72.6,0,1,138.33,163,0,520,520,530,0,76.8,0,14670.7,0,0,39,40,39,36,0,0,0,5.8,163,0,520,521,520,530,0,76.8,0,2
2022-01-02_10:45:48,9448.39,288,20.3,490,490,491,498,0,72.6,0,1,137.04,162,0,520,520,530,0,76.8,0,10731.7,0,0,39,40,39,36,0,0,0,6.1,162,0,520,521,520,530,0,76.8,0,2
2022-01-02_10:45:49,9414.86,291,20.1,490,490,491,498,0,72.6,0,1,137.54,165,0,520,520,530,0,76.9,0,7891.33,0,0,39,40,39,36,0,0,0,6.2,165,0,520,521,520,530,0,76.9,0,2
2022-01-02_10:45:50,9462.56,297,20.5,490,490,491,498,0,72.6,0,1,138.17,165,0,520,520,530,0,76.7,0,8649.08,0,0,39,40,39,36,0,0,0,6.2,165,0,520,521,520,530,0,76.7,0,2
2022-01-02_10:45:51,9434.34,294,20.1,490,490,491,498,0,72.6,0,1,139.14,163,0,520,520,530,0,76.8,0,14776.9,0,0,39,40,39,36,0,0,0,6.2,163,0,520,521,520,530,0,76.8,0,2
2022-01-02_10:45:52,9323.76,285,20.5,490,490,491,498,0,72.6,0,1,139.25,164,0,520,520,530,0,76.7,0,14781.8,0,0,39,40,39,36,0,0,0,6.1,164,0,520,521,520,530,0,76.7,0,2
2022-01-02_10:45:53,9385.81,284,20.3,490,490,491,498,0,72.5,0,1,139.43,165,0,520,520,530,0,76.7,0,8958.05,0,0,39,40,39,36,0,0,0,6.4,165,0,520,521,520,530,0,76.7,0,2
2022-01-02_10:45:54,9350.48,291,20.4,490,490,491,498,0,72.6,0,1,1475.74,163,0,520,520,530,0,76.8,0,8035.02,0,0,39,40,39,36,0,0,0,6.2,163,0,520,521,520,530,0,76.8,0,2
2022-01-02_10:45:55,9376.21,291,20.4,490,490,491,498,0,72.7,0,1,1831.4,163,0,520,520,530,0,76.7,0,10388.5,0,0,39,40,39,36,0,0,0,6.8,163,0,520,521,520,530,0,76.7,0,2
2022-01-02_10:45:56,9434.69,284,20.1,490,490,491,498,0,72.7,0,1,1837.23,164,0,520,520,530,0,76.9,0,14697.8,0,0,39,40,39,36,0,0,0,6.2,164,0,520,521,520,530,0,76.9,0,2
2022-01-02_10:45:57,9256.72,284,20.5,490,490,491,498,0,72.6,0,1,1831.79,164,0,520,520,530,0,76.8,0,14750.9,0,0,39,40,39,36,0,0,0,7,164,0,520,521,520,530,0,76.8,0,2
2022-01-02_10:45:58,9267.62,288,20.1,490,490,491,498,0,72.6,0,1,1830.76,163,0,520,519,530,0,76.8,0,11851.9,0,0,39,40,39,36,0,0,0,6.3,163,0,520,521,519,530,0,76.8,0,2
2022-01-02_10:45:59,9398.72,292,20.4,490,490,491,498,0,72.7,0,1,1832.75,160,0,520,520,530,0,77,0,7929.63,0,0,39,40,39,36,0,0,0,6.6,160,0,520,521,520,530,0,77,0,2
2022-01-02_10:46:00,9386.75,286,20.2,490,490,491,498,0,72.7,0,1,1832.58,164,0,520,520,530,0,76.8,0,8426.4,0,0,39,40,39,36,0,0,0,6.4,164,0,520,521,520,530,0,76.8,0,2
2022-01-02_10:46:01,9492.12,290,20.3,490,490,491,498,0,72.4,0,1,1823.39,165,0,520,520,530,0,76.9,0,14735.3,0,0,39,40,39,36,0,0,0,6.2,165,0,520,521,520,530,0,76.9,0,2
2022-01-02_10:46:02,9465.85,295,20.4,490,490,491,498,0,72.4,0,1,1827.28,166,0,520,520,529,0,76.9,0,14670.3,0,0,39,40,39,36,0,0,0,5.9,166,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:46:04,9496.73,291,20.1,490,490,491,498,0,72.7,0,1,1828.54,162,0,520,520,530,0,76.8,0,9981.16,0,0,39,40,39,36,0,0,0,5.5,162,0,520,521,520,530,0,76.8,0,2
2022-01-02_10:46:05,9506.45,295,20.5,490,490,491,498,0,72.7,0,1,1823.88,162,0,520,520,530,0,76.8,0,7713.01,0,0,39,40,39,36,0,0,0,6.4,162,0,520,521,520,530,0,76.8,0,2
2022-01-02_10:46:05,9478.95,294,20.2,490,490,491,498,0,72.8,0,1,1822.96,162,0,520,520,530,0,76.7,0,8521.9,0,0,39,40,39,36,0,0,0,6.1,162,0,520,521,520,530,0,76.7,0,2
2022-01-02_10:46:06,9494.85,294,20.5,490,490,491,498,0,72.7,0,1,1827.97,165,0,520,520,530,0,76.8,0,13243.5,0,0,39,40,39,36,0,0,0,5.3,165,0,520,521,520,530,0,76.8,0,2
2022-01-02_10:46:07,9499.88,294,20.2,490,490,491,498,0,72.7,0,1,1826.23,164,0,520,519,530,0,76.7,0,12215,0,0,39,40,39,36,0,0,0,4.3,164,0,520,521,519,530,0,76.7,0,2
2022-01-02_10:46:08,9510.29,294,20.4,490,490,491,498,0,72.7,0,1,1825.08,159,0,520,520,530,0,76.7,0,8119.29,0,0,39,40,39,36,0,0,0,5.8,159,0,520,521,520,530,0,76.7,0,2
2022-01-02_10:46:09,9514.7,296,20.5,490,490,491,498,0,72.6,0,1,1265.93,159,0,520,520,530,0,76.7,0,7791.29,0,0,39,40,39,36,0,0,0,5.7,159,0,520,521,520,530,0,76.7,0,2
2022-01-02_10:46:10,9499.43,294,20.2,490,490,491,498,0,72.7,0,1,140.56,163,0,520,520,530,0,76.8,0,8676.86,0,0,39,40,39,36,0,0,0,5,163,0,520,521,520,530,0,76.8,0,2
2022-01-02_10:46:11,9492.17,292,20.4,490,490,491,498,0,72.4,0,1,138.75,162,0,520,520,530,0,76.8,0,14539.8,0,0,39,40,39,36,0,0,0,5.2,162,0,520,521,520,530,0,76.8,0,2
2022-01-02_10:46:12,9503.63,295,20.3,490,490,491,498,0,72.4,0,1,136.98,158,0,520,520,529,0,76.8,0,14410.9,0,0,39,40,39,36,0,0,0,5.3,158,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:46:13,9490.34,295,20.4,490,490,491,498,0,72.5,0,1,137.99,158,0,520,520,529,0,76.8,0,7782.27,0,0,39,40,39,36,0,0,0,7.1,158,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:46:14,9486.71,291,20.4,490,490,491,498,0,72.5,0,1,138.96,159,0,520,520,529,0,76.8,0,7804.76,0,0,39,40,39,36,0,0,0,6.1,159,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:46:15,9473.49,291,20.1,490,490,491,498,0,72.4,0,1,139.35,159,0,520,519,530,0,76.8,0,9009.11,0,0,39,40,39,36,0,0,0,6.3,159,0,520,521,519,530,0,76.8,0,2
2022-01-02_10:46:16,9346.33,289,20.4,490,490,491,498,0,72.5,0,1,139.03,158,0,520,519,529,0,76.8,0,12388,0,0,39,40,39,36,0,0,0,6.4,158,0,520,521,519,529,0,76.8,0,2
2022-01-02_10:46:17,9351.81,289,20.1,490,490,491,498,0,72.5,0,1,137.56,155,0,520,519,530,0,76.9,0,8842.27,0,0,39,40,39,36,0,0,0,6.5,155,0,520,521,519,530,0,76.9,0,2
2022-01-02_10:46:18,9338.33,286,20.4,490,490,491,498,0,72.5,0,1,137.99,156,0,520,520,529,0,76.8,0,7671.76,0,0,39,40,39,36,0,0,0,6.7,156,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:46:19,9373.29,282,20.3,490,490,491,498,0,72.6,0,1,137.96,160,0,520,520,530,0,76.8,0,8038.29,0,0,39,40,39,36,0,0,0,6.6,160,0,520,521,520,530,0,76.8,0,2
2022-01-02_10:46:20,9409.42,286,20.5,490,490,491,498,0,72.6,0,1,139.06,161,0,520,519,530,0,76.8,0,9579.22,0,0,39,40,39,36,0,0,0,6.1,161,0,520,521,519,530,0,76.8,0,2
2022-01-02_10:46:21,9292.59,289,20.4,490,490,491,498,0,72.6,0,1,139,158,0,520,520,530,0,76.8,0,10006.3,0,0,39,40,39,36,0,0,0,7,158,0,520,521,520,530,0,76.8,0,2
2022-01-02_10:46:22,9331.74,289,20.2,490,490,491,498,0,72.6,0,1,139,158,0,520,520,530,0,76.7,0,7974.01,0,0,39,40,39,36,0,0,0,8.5,158,0,520,521,520,530,0,76.7,0,2
2022-01-02_10:46:23,9340.08,291,20.4,490,490,491,498,0,72.7,0,1,138.11,160,0,520,520,530,0,76.7,0,7477.17,0,0,39,40,39,36,0,0,0,8.6,160,0,520,521,520,530,0,76.7,0,2
2022-01-02_10:46:24,9368.4,289,20.2,490,490,491,498,0,72.6,0,1,138.51,160,0,520,520,530,0,76.8,0,8072.87,0,0,39,40,39,36,0,0,0,8.4,160,0,520,521,520,530,0,76.8,0,2
2022-01-02_10:46:25,9402.06,286,20.3,490,490,491,498,0,72.6,0,1,1083.68,158,0,520,520,530,0,76.8,0,9794.85,0,0,39,40,39,36,0,0,0,8.1,158,0,520,521,520,530,0,76.8,0,2
2022-01-02_10:46:26,9360.14,290,20.2,490,490,491,498,0,72.6,0,1,3384.52,161,0,520,520,530,0,76.8,0,8862.92,0,0,39,40,39,36,0,0,0,8.2,161,0,520,521,520,530,0,76.8,0,2
2022-01-02_10:46:27,9373.52,290,20.2,490,490,491,498,0,72.6,0,1,3420.29,163,0,520,520,530,0,76.8,0,7669.85,0,0,39,40,39,36,0,0,0,8.3,163,0,520,521,520,530,0,76.8,0,2
2022-01-02_10:46:28,9397.55,290,20.4,490,490,491,498,0,72.7,0,1,3418.24,162,0,520,520,530,0,76.8,0,7474.41,0,0,39,40,39,36,0,0,0,7.6,162,0,520,521,520,530,0,76.8,0,2
2022-01-02_10:46:29,9386.61,290,20.1,490,490,491,498,0,72.6,0,1,3417.36,160,0,520,520,530,0,76.8,0,8613.53,0,0,39,40,39,36,0,0,0,7.2,160,0,520,521,520,530,0,76.8,0,2
2022-01-02_10:46:31,9409.59,294,20.3,490,490,491,498,0,72.6,0,1,3421.46,160,0,520,520,530,0,76.7,0,9808.71,0,0,39,40,39,36,0,0,0,7.2,160,0,520,521,520,530,0,76.7,0,2
2022-01-02_10:46:31,9426.22,292,20.3,490,490,491,498,0,72.7,0,1,3414.41,158,0,520,520,530,0,76.7,0,8112.71,0,0,39,40,39,36,0,0,0,6,158,0,520,521,520,530,0,76.7,0,2
2022-01-02_10:46:32,9481.15,290,20.1,490,490,491,498,0,72.8,0,1,3349.21,160,0,519,520,530,0,76.8,0,7387.83,0,0,39,40,39,36,0,0,0,6.7,160,0,519,521,520,530,0,76.8,0,2
2022-01-02_10:46:33,9477.83,291,20.3,490,490,491,498,0,72.7,0,1,1467.19,166,0,519,520,530,0,76.7,0,7590.81,0,0,39,40,39,36,0,0,0,7.2,166,0,519,521,520,530,0,76.7,0,2
2022-01-02_10:46:34,9488.57,292,20.1,490,490,491,498,0,72.8,0,1,1466.45,164,0,520,520,530,0,76.7,0,8772.72,0,0,39,40,39,36,0,0,0,6.5,164,0,520,521,520,530,0,76.7,0,2
2022-01-02_10:46:35,9429.61,294,20.4,490,490,491,498,0,72.7,0,1,1026.75,160,0,520,520,529,0,76.7,0,9473.85,0,0,39,40,39,36,0,0,0,6,160,0,520,521,520,529,0,76.7,0,2
2022-01-02_10:46:36,9463.6,295,20.2,490,490,491,498,0,72.8,0,1,139.24,159,0,520,520,530,0,76.8,0,7610.89,0,0,39,40,39,36,0,0,0,6.9,159,0,520,521,520,530,0,76.8,0,2
2022-01-02_10:46:38,9460.7,294,20.3,490,490,491,498,0,72.7,0,1,137.03,160,0,520,519,530,0,76.7,0,7425.37,0,0,39,40,39,36,0,0,0,5.8,160,0,520,521,519,530,0,76.7,0,2
2022-01-02_10:46:38,9506.08,292,20.3,490,490,491,498,0,72.7,0,1,139.19,162,0,519,520,530,0,76.7,0,7684.42,0,0,39,40,39,36,0,0,0,7,162,0,519,521,520,530,0,76.7,0,2
2022-01-02_10:46:40,9574.4,295,20.3,490,490,491,498,0,72.7,0,1,139,163,0,520,519,530,0,76.7,0,9000.34,0,0,39,40,39,36,0,0,0,6.3,163,0,520,521,519,530,0,76.7,0,2
2022-01-02_10:46:40,9564.47,295,20.2,490,490,491,498,0,72.7,0,1,136.57,163,0,520,520,530,0,76.7,0,9229.18,0,0,39,40,39,36,0,0,0,6.5,163,0,520,521,520,530,0,76.7,0,2
2022-01-02_10:46:41,9462.38,297,20.3,490,490,491,498,0,72.5,0,1,139.09,160,0,520,519,530,0,76.7,0,7607.39,0,0,39,40,39,36,0,0,0,7.1,160,0,520,521,519,530,0,76.7,0,2
2022-01-02_10:46:42,9523.18,295,20.2,490,490,491,498,0,72.5,0,1,138.47,162,0,520,519,530,0,76.7,0,7325.82,0,0,39,40,39,36,0,0,0,6.7,162,0,520,521,519,530,0,76.7,0,2
2022-01-02_10:46:43,9483.68,301,20.1,490,490,491,498,0,72.7,0,1,380.94,163,0,520,519,530,0,76.7,0,7697.29,0,0,39,40,39,36,0,0,0,7.1,163,0,520,521,519,530,0,76.7,0,2
2022-01-02_10:46:44,9539.44,294,20.5,490,490,491,498,0,72.7,0,1,1840.75,161,0,519,519,530,0,76.7,0,8888.08,0,0,39,40,39,36,0,0,0,7.6,161,0,519,521,519,530,0,76.7,0,2
2022-01-02_10:46:45,9485.46,286,20.1,490,490,491,498,0,72.6,0,1,1837.08,164,0,519,519,530,0,76.7,0,9143.76,0,0,39,40,39,36,0,0,0,6.5,164,0,519,521,519,530,0,76.7,0,2
2022-01-02_10:46:46,9426.4,288,20.5,490,490,491,498,0,72.5,0,1,1832.96,165,0,519,519,530,0,76.7,0,7558.3,0,0,39,40,39,36,0,0,0,6.4,165,0,519,521,519,530,0,76.7,0,2
2022-01-02_10:46:47,9474.2,294,20.2,490,490,491,498,0,72.7,0,1,1833.23,165,0,519,519,530,0,76.8,0,7244.85,0,0,39,40,39,36,0,0,0,6.1,165,0,519,521,519,530,0,76.8,0,2
2022-01-02_10:46:48,9509.03,298,20.5,490,490,491,498,0,72.7,0,1,1829.56,164,0,519,519,530,0,76.8,0,7547.28,0,0,39,40,39,36,0,0,0,7,164,0,519,521,519,530,0,76.8,0,2
2022-01-02_10:46:49,9432.46,290,20.2,490,490,491,498,0,72.7,0,1,1830.25,162,0,519,519,530,0,76.8,0,8753.49,0,0,39,40,39,36,0,0,0,5.5,162,0,519,521,519,530,0,76.8,0,2
2022-01-02_10:46:50,9557.76,285,20.3,490,490,491,498,0,72.5,0,1,1830.12,162,0,519,519,530,0,76.9,0,8995.31,0,0,39,40,39,36,0,0,0,5.7,162,0,519,521,519,530,0,76.9,0,2
2022-01-02_10:46:51,9561.41,290,20.4,490,490,491,498,0,72.5,0,1,1834.85,160,0,520,519,530,0,76.8,0,7475.69,0,0,39,40,39,36,0,0,0,5.8,160,0,520,521,519,530,0,76.8,0,2
2022-01-02_10:46:52,9479.91,300,20.3,490,490,491,498,0,72.6,0,1,1827.25,160,0,520,519,530,0,76.5,0,7259.27,0,0,39,40,39,36,0,0,0,5.9,160,0,520,521,519,530,0,76.5,0,2
2022-01-02_10:46:53,9591.47,300,20.5,490,490,491,498,0,72.7,0,1,1826.49,164,0,520,519,530,0,76.7,0,7394.82,0,0,39,40,39,36,0,0,0,5.8,164,0,520,521,519,530,0,76.7,0,2
2022-01-02_10:46:54,9538.03,290,20.6,490,490,491,498,0,72.4,0,1,1831,161,0,520,519,530,0,76.8,0,8608.84,0,0,39,40,39,36,0,0,0,5.8,161,0,520,521,519,530,0,76.8,0,2
2022-01-02_10:46:55,9530.9,292,20.1,490,490,491,498,0,72.4,0,1,1832.72,159,0,520,519,530,0,76.7,0,8808.12,0,0,39,40,39,36,0,0,0,5.6,159,0,520,521,519,530,0,76.7,0,2
2022-01-02_10:46:56,9518.92,295,20.3,490,490,491,498,0,72.5,0,1,1827.48,156,0,519,519,530,0,76.8,0,7471.22,0,0,39,40,39,36,0,0,0,5.4,156,0,519,521,519,530,0,76.8,0,2
2022-01-02_10:46:57,9516.4,292,20.5,490,490,491,498,0,72.4,0,1,1832.62,157,0,519,519,530,0,76.8,0,7188.63,0,0,39,40,39,36,0,0,0,6,157,0,519,521,519,530,0,76.8,0,2
2022-01-02_10:46:58,9500.79,296,20.5,490,490,491,498,0,72.5,0,1,1832.54,160,0,519,519,530,0,76.7,0,7334.74,0,0,39,40,39,36,0,0,0,5.1,160,0,519,521,519,530,0,76.7,0,2
2022-01-02_10:46:59,9484.77,292,20.2,490,490,491,498,0,72.4,0,1,938.72,162,0,519,519,530,0,76.7,0,8759.47,0,0,39,40,39,36,0,0,0,4.9,162,0,519,521,519,530,0,76.7,0,2
2022-01-02_10:47:00,9438.01,290,20.5,490,490,491,498,0,72.5,0,1,140.79,164,0,519,519,530,0,76.7,0,8169.13,0,0,39,40,39,36,0,0,0,5.7,164,0,519,521,519,530,0,76.7,0,2
2022-01-02_10:47:01,9396.62,294,20.2,490,490,491,498,0,72.5,0,1,138.92,164,0,519,519,530,0,76.7,0,7348.51,0,0,39,40,39,36,0,0,0,4.8,164,0,519,521,519,530,0,76.7,0,2
2022-01-02_10:47:02,9422.28,291,20.4,490,490,491,498,0,72.5,0,1,139.04,162,0,519,519,530,0,76.7,0,7246.03,0,0,39,40,39,36,0,0,0,5.1,162,0,519,521,519,530,0,76.7,0,2
2022-01-02_10:47:03,9512.9,289,20.3,490,490,491,498,0,72.4,0,1,139.34,162,0,519,519,530,0,76.7,0,7670.46,0,0,39,40,39,36,0,0,0,5.3,162,0,519,521,519,530,0,76.7,0,2
2022-01-02_10:47:04,9480.19,288,20.2,490,490,491,498,0,72.8,0,1,139.19,161,0,519,519,530,0,76.7,0,8921.75,0,0,39,40,39,36,0,0,0,4.8,161,0,519,521,519,530,0,76.7,0,2
2022-01-02_10:47:05,9449.96,289,20.4,490,490,491,498,0,72.8,0,1,137.99,161,0,519,519,529,0,76.7,0,7616.13,0,0,39,40,39,36,0,0,0,4.8,161,0,519,521,519,529,0,76.7,0,2
2022-01-02_10:47:06,9456.16,292,20.6,490,490,491,498,0,72.5,0,1,137.73,165,0,519,519,530,0,76.7,0,7247.6,0,0,39,40,39,36,0,0,0,6.3,165,0,519,521,519,530,0,76.7,0,2
2022-01-02_10:47:07,9414.1,291,20.3,490,490,491,498,0,72.7,0,1,138.65,163,0,519,519,530,0,76.7,0,7178.65,0,0,39,40,39,36,0,0,0,5.5,163,0,519,521,519,530,0,76.7,0,2
2022-01-02_10:47:08,9424.51,291,20.4,490,490,491,498,0,72.7,0,1,138.6,160,0,519,520,530,0,76.7,0,8057.08,0,0,39,40,39,36,0,0,0,5.2,160,0,519,521,520,530,0,76.7,0,2
2022-01-02_10:47:09,9536.29,291,20.3,490,490,491,498,0,72.7,0,1,139.85,161,0,519,519,530,0,76.7,0,8704.86,0,0,39,40,39,36,0,0,0,4.8,161,0,519,521,519,530,0,76.7,0,2
2022-01-02_10:47:10,9454.93,296,20.5,490,490,491,498,0,72.6,0,1,140.53,161,0,519,519,529,0,76.6,0,7556.87,0,0,39,40,39,36,0,0,0,5.6,161,0,519,521,519,529,0,76.6,0,2
2022-01-02_10:47:11,9569.58,296,20.2,490,490,491,498,0,72.6,0,1,138.9,161,0,519,519,530,0,76.8,0,7229.88,0,0,39,40,39,36,0,0,0,4.8,161,0,519,521,519,530,0,76.8,0,2
2022-01-02_10:47:12,9456.12,291,20.6,490,490,491,498,0,72.6,0,1,138.37,163,0,519,519,530,0,76.6,0,7188.85,0,0,39,40,39,36,0,0,0,7.5,163,0,519,521,519,530,0,76.6,0,2
2022-01-02_10:47:13,9481.94,295,20.4,490,490,491,498,0,72.5,0,1,137.44,162,0,519,520,530,0,76.7,0,8129.67,0,0,39,40,39,36,0,0,0,7.2,162,0,519,521,520,530,0,76.7,0,2
